Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,
2020,4,23,4,38.3,320.5,21.5,356.6,184.225
2020,4,23,5,53.4,168.8,6,342.3,142.625
2020,4,23,6,58.3,155.6,0.7,322.1,134.175
2020,4,23,7,43.7,238.9,0,379.1,165.425
2020,4,23,8,19.6,331.4,0,450,200.25
2020,4,23,9,4.6,234.8,0,200.1,109.875
2020,4,23,10,0,122.8,0,90.2,53.25
2020,4,23,11,0,89,0,41,32.5
2020,4,23,12,0,50.1,0,21,17.775
2020,4,23,13,0,23.4,0.7,19.6,10.925
2020,4,23,14,0,1.2,5,17.3,5.875
2020,4,23,15,0.5,0.2,1.6,18.8,5.275
2020,4,23,16,1.8,21,2.5,23.4,12.175
2020,4,23,17,1.1,18.7,2.8,24.5,11.775
2020,4,23,18,2.9,0,2.4,33.3,9.65
2020,4,23,19,4.5,6.9,3.5,19.2,8.525
2020,4,23,20,6.1,49.9,13.2,0.7,17.475
2020,4,23,21,5.8,214.8,56.3,188.2,116.275
2020,4,23,22,6.9,615.1,206.3,415.8,311.025
2020,4,23,23,14,732.2,400.6,518.5,416.325
2020,4,23,24,80.6,739.5,667,700.4,546.875
2020,4,24,1,29.9,630,515.1,690.8,466.45
2020,4,24,2,32.6,624.8,274.9,650.5,395.7
2020,4,24,3,48.9,599.8,238.4,571.7,364.7
2020,4,24,4,29.2,563.3,187.3,624.6,351.1
2020,4,24,5,21.6,463.6,234.2,587.1,326.625
2020,4,24,6,10.7,420.9,380.7,329.9,285.55
2020,4,24,7,17,397.3,413,322.8,287.525
2020,4,24,8,11.9,413.4,403,267.3,273.9
2020,4,24,9,42.6,419.9,302.2,118.9,220.9
2020,4,24,10,43.6,399,222.2,109.8,193.65
2020,4,24,11,29.6,347.6,174.9,71.8,155.975
2020,4,24,12,16.1,235.9,193,66.6,127.9
2020,4,24,13,5.1,228,132,106,117.775
2020,4,24,14,5.9,235.4,120.1,158.1,129.875
2020,4,24,15,7.2,210.7,115.8,202.5,134.05
2020,4,24,16,9.8,161.8,106.6,271.3,137.375
2020,4,24,17,18.6,146.9,62.2,297.3,131.25
2020,4,24,18,35,69.8,184.6,314.4,150.95
2020,4,24,19,58.1,126.4,241.2,244.6,167.575
2020,4,24,20,75,188.3,338.5,275.4,219.3
2020,4,24,21,90.3,198.8,557.5,358.7,301.325
2020,4,24,22,99.1,167.4,621.3,489.2,344.25
2020,4,24,23,85.3,105.8,688,406.6,321.425
2020,4,24,24,75,81,750.6,372.4,319.75
2020,4,25,1,63.7,118.5,733.7,323.7,309.9
2020,4,25,2,46,138.3,702.6,280.5,291.85
2020,4,25,3,37.2,145.4,685.2,244,277.95
2020,4,25,4,23.7,133.4,627.6,190.6,243.825
2020,4,25,5,17.9,129.6,564.5,142.7,213.675
2020,4,25,6,10.7,141.7,470.9,84.8,177.025
2020,4,25,7,7,131.3,400.4,69.3,152
2020,4,25,8,12.7,95.2,413.2,62.7,145.95
2020,4,25,9,19.8,16.7,382.7,16.3,108.875
2020,4,25,10,25.9,30.4,598.3,23.2,169.45
2020,4,25,11,11.9,55.8,686.4,84.3,209.6
2020,4,25,12,6.1,21.4,653,65.1,186.4
2020,4,25,13,4.7,33.6,600.2,69,176.875
2020,4,25,14,4.3,52.1,565.8,77.1,174.825
2020,4,25,15,4.6,39.8,618,87.6,187.5
2020,4,25,16,35.6,33.3,618.3,95.3,195.625
2020,4,25,17,70.1,189.3,641.1,183.5,271
2020,4,25,18,57.2,84.8,725.4,25.2,223.15
2020,4,25,19,29.7,74.4,614.6,85.4,201.025
2020,4,25,20,24.3,49.3,584,64.5,180.525
2020,4,25,21,68.1,49.5,526.1,75.9,179.9
2020,4,25,22,40.2,112.1,639.2,157.2,237.175
2020,4,25,23,33.5,19.8,730.8,125.4,227.375
2020,4,25,24,23.3,0,725.8,36.9,196.5
2020,4,26,1,24.5,2,660.2,46.9,183.4
2020,4,26,2,3.8,172.5,636.3,124.9,234.375
2020,4,26,3,14.7,481.8,668.1,230.4,348.75
2020,4,26,4,36.5,446.5,750.3,256.2,372.375
2020,4,26,5,33.4,417.9,809.5,319.7,395.125
2020,4,26,6,25.9,382.9,814.1,433.2,414.025
2020,4,26,7,19.1,308.8,823.2,430.8,395.475
2020,4,26,8,22.1,412.5,825.1,425.8,421.375
2020,4,26,9,21,492.6,814.8,288.1,404.125
2020,4,26,10,29.3,435.1,835,221.2,380.15
2020,4,26,11,48.6,292,837.6,131.3,327.375
2020,4,26,12,47.8,192.5,846.2,181.3,316.95
2020,4,26,13,47.6,168.1,831.4,100.9,287
2020,4,26,14,44.5,131.9,799.1,123.1,274.65
2020,4,26,15,43.3,151.5,779.1,205.2,294.775
2020,4,26,16,38.6,224.6,740.9,294.4,324.625
2020,4,26,17,32.4,259.1,713.5,421,356.5
2020,4,26,18,109.7,547.2,733.3,452.7,460.725
2020,4,26,19,98,587.6,716,506.3,476.975
2020,4,26,20,63.4,548.5,619.5,518.9,437.575
2020,4,26,21,91.8,647.9,710.9,577.9,507.125
2020,4,26,22,114.4,671.5,801.8,532.7,530.1
2020,4,26,23,124.6,658.4,846.4,638.2,566.9
2020,4,26,24,124.3,597.5,847,635.8,551.15
2020,4,27,1,127.2,594.4,845.8,591.7,539.775
2020,4,27,2,126.1,631.9,834.6,537.5,532.525
2020,4,27,3,87.3,636.3,845.1,524.6,523.325
2020,4,27,4,54.8,635.4,847,544.5,520.425
2020,4,27,5,41.2,642.7,847,529.8,515.175
2020,4,27,6,38.6,630.7,847,469.3,496.4
2020,4,27,7,28.7,639.8,847,429.7,486.3
2020,4,27,8,11.7,609.4,847,355.1,455.8
2020,4,27,9,4.7,401.9,847,201.8,363.85
2020,4,27,10,0.4,131.4,845.4,104.5,270.425
2020,4,27,11,0,43.5,682,68.5,198.5
2020,4,27,12,0,28.3,504.7,91.3,156.075
2020,4,27,13,0,50.5,290.6,85.9,106.75
2020,4,27,14,0,64.9,114.9,70.1,62.475
2020,4,27,15,0.6,13.4,34.8,35.9,21.175
2020,4,27,16,3.9,9.8,7.1,15.8,9.15
2020,4,27,17,4.4,53.9,8.1,28.6,23.75
2020,4,27,18,0.3,16.1,13.9,27,14.325
2020,4,27,19,0.6,85.2,2.9,0,22.175
2020,4,27,20,4.4,67.9,5,0,19.325
2020,4,27,21,1.3,0.8,0.2,0.7,0.75
2020,4,27,22,2.3,74.4,0.2,42.9,29.95
2020,4,27,23,7.2,28.4,1.2,16.5,13.325
2020,4,27,24,20.5,20.6,43.2,64.4,37.175
2020,4,28,1,33.1,83.3,54.3,202.8,93.375
2020,4,28,2,30.1,132.9,53.4,314.1,132.625
2020,4,28,3,33.7,142.8,81.2,284.1,135.45
2020,4,28,4,76.5,263.8,114.2,362.5,204.25
2020,4,28,5,84.8,390.1,136.8,442.5,263.55
2020,4,28,6,82.5,358.4,93.8,412.3,236.75
2020,4,28,7,46.5,416.5,43.6,392.1,224.675
2020,4,28,8,23.1,400.4,17.2,339.8,195.125
2020,4,28,9,22.7,212.3,22.2,152.4,102.4
2020,4,28,10,9.7,359,2.4,116.7,121.95
2020,4,28,11,0.2,483.9,0,145.5,157.4
2020,4,28,12,0,453.5,0,200.7,163.55
2020,4,28,13,0,282.6,1.6,172.9,114.275
2020,4,28,14,0,186.8,12.3,161.8,90.225
2020,4,28,15,0.3,129.7,11.4,144.6,71.5
2020,4,28,16,0.9,99.3,16.6,145.4,65.55
2020,4,28,17,0.6,47.3,16.7,157.3,55.475
2020,4,28,18,0,1.8,0.8,0,0.65
2020,4,28,19,0,1.9,0.1,0,0.5
2020,4,28,20,0,6.3,5.3,0,2.9
2020,4,28,21,1,11.3,2.1,0,3.6
2020,4,28,22,1.8,0.3,18.5,0,5.15
2020,4,28,23,0,0,33.8,0,8.45
2020,4,28,24,0,0,0,0,0
2020,4,29,1,0.6,0,0,0,0.15
2020,4,29,2,24.8,0,22.9,0,11.925
2020,4,29,3,37.9,0,13.6,0,12.875
2020,4,29,4,33.2,0,11.9,0,11.275
2020,4,29,5,22,168.8,29.6,0.1,55.125
2020,4,29,6,19.3,238.1,64.7,0.5,80.65
2020,4,29,7,9.8,298.2,71.8,0,94.95
2020,4,29,8,5.6,309.1,69.5,0.2,96.1
2020,4,29,9,21.4,215,9.2,12.7,64.575
2020,4,29,10,24,144.6,8.6,0,44.3
2020,4,29,11,18.9,47.2,37.1,0,25.8
2020,4,29,12,11.8,16.4,94.6,0,30.7
2020,4,29,13,16,2.9,165.1,0.4,46.1
2020,4,29,14,16.1,66.5,185.6,24.8,73.25
2020,4,29,15,15.9,162.6,274.5,59.1,128.025
2020,4,29,16,23.2,191.6,379.6,138.5,183.225
2020,4,29,17,28.9,175.4,378.6,218.3,200.3
2020,4,29,18,56,218.5,381.4,287.8,235.925
2020,4,29,19,53.8,233,292.1,303.9,220.7
2020,4,29,20,76.5,166,173.3,250.1,166.475
2020,4,29,21,67.6,342.3,153.7,387.5,237.775
2020,4,29,22,50.4,471,258.3,475,313.675
2020,4,29,23,25,601.9,392.7,560.7,395.075
2020,4,29,24,23.1,672.2,410.5,596.2,425.5
2020,4,30,1,12.8,696.3,315,514.9,384.75
2020,4,30,2,7.2,610.7,213.5,457.8,322.3
2020,4,30,3,7.6,540.3,84.9,291.6,231.1
2020,4,30,4,1.9,514.3,16.8,245.2,194.55
2020,4,30,5,1.3,564.4,3.7,234.1,200.875
2020,4,30,6,2.1,520.5,0.9,305.2,207.175
2020,4,30,7,1.1,453.4,0.3,384.3,209.775
2020,4,30,8,3.7,342.8,0.3,273.2,155
2020,4,30,9,3.8,169.4,0,105.9,69.775
2020,4,30,10,0.6,120.2,0,36.2,39.25
2020,4,30,11,0.7,32.8,0,0,8.375
2020,4,30,12,0.6,1.8,0,0.3,0.675
2020,4,30,13,0.1,2.5,0,5.5,2.025
2020,4,30,14,0,1.3,0,21.4,5.675
2020,4,30,15,0,0.2,0,21.8,5.5
2020,4,30,16,0,0.6,0,19.6,5.05
2020,4,30,17,0,1.5,0.4,17.2,4.775
2020,4,30,18,0,24,1.4,60.9,21.575
2020,4,30,19,0,13.7,10.7,41,16.35
2020,4,30,20,0.4,0.7,29.4,11.5,10.5
2020,4,30,21,0.9,0,4.1,3.6,2.15
2020,4,30,22,0.7,0,4.1,23.9,7.175
2020,4,30,23,1.1,0.1,6.2,29.8,9.3
2020,4,30,24,1,0,4.7,0,1.425
2020,5,1,1,0.5,0,1.7,0,0.55
2020,5,1,2,0.7,0,0.7,0,0.35
2020,5,1,3,0,7.6,0.1,37.3,11.25
2020,5,1,4,0,28.2,0,19.4,11.9
2020,5,1,5,0,28.4,0,15.2,10.9
2020,5,1,6,0,44.6,0,27,17.9
2020,5,1,7,0,47.6,0,54.3,25.475
2020,5,1,8,0,25.5,0,48.1,18.4
2020,5,1,9,0,0,0,42.8,10.7
2020,5,1,10,0,0,0.1,39.5,9.9
2020,5,1,11,0,0,0.2,38.1,9.575
2020,5,1,12,0,0,2.5,35,9.375
2020,5,1,13,0,0,6.2,24.1,7.575
2020,5,1,14,0,0,7,16,5.75
2020,5,1,15,0,0,1.8,18.6,5.1
2020,5,1,16,0,0,7.1,25.8,8.225
2020,5,1,17,0,0,7.7,7.2,3.725
2020,5,1,18,0,21,2.8,20.7,11.125
2020,5,1,19,0,36.4,0.3,48.7,21.35
2020,5,1,20,0,16.2,8.6,44,17.2
2020,5,1,21,0,69.6,3.9,50.1,30.9
2020,5,1,22,0.3,19.6,0.6,80.5,25.25
2020,5,1,23,0,42.4,0.5,63.7,26.65
2020,5,1,24,0,25.1,1.9,20.1,11.775
2020,5,2,1,0,45.1,0.3,2.1,11.875
2020,5,2,2,0,59.4,3.4,0,15.7
2020,5,2,3,0,70.8,8.1,0,19.725
2020,5,2,4,1,53.2,5.7,0.2,15.025
2020,5,2,5,3.9,62.5,4.6,6.5,19.375
2020,5,2,6,7.8,95,0.6,66.1,42.375
2020,5,2,7,4.5,113.7,12.7,39.1,42.5
2020,5,2,8,6.1,182.5,30.7,59.5,69.7
2020,5,2,9,3.7,207.1,130.4,25.6,91.7
2020,5,2,10,1.7,258,19.9,28.1,76.925
2020,5,2,11,1.6,211.4,4.9,155.7,93.4
2020,5,2,12,0.3,129.5,11.3,125.6,66.675
2020,5,2,13,0.1,75.3,21.7,215.5,78.15
2020,5,2,14,14.8,55.2,75.3,70.4,53.925
2020,5,2,15,17.7,41.1,215.3,242.6,129.175
2020,5,2,16,19.4,18.1,284.6,226.4,137.125
2020,5,2,17,34.3,51.2,236.7,188.1,127.575
2020,5,2,18,6.2,62.9,281.1,89.9,110.025
2020,5,2,19,5,36.7,431.2,68.6,135.375
2020,5,2,20,37,74.2,412.5,102.4,156.525
2020,5,2,21,27.4,54.9,420.9,44.6,136.95
2020,5,2,22,51.1,129.2,378.1,119.5,169.475
2020,5,2,23,55,509,308.4,282.7,288.775
2020,5,2,24,60.8,694.7,288.5,649.9,423.475
2020,5,3,1,67.4,587.2,232.5,682.1,392.3
2020,5,3,2,68.6,751.8,312.9,696.9,457.55
2020,5,3,3,91.5,763,290.4,699.1,461
2020,5,3,4,46.9,758.5,195.1,697.9,424.6
2020,5,3,5,44.4,770.9,245.8,696.9,439.5
2020,5,3,6,58.1,764.5,185.2,698.7,426.625
2020,5,3,7,36.1,757.4,58.2,686.8,384.625
2020,5,3,8,1.9,707.5,23.8,583.1,329.075
2020,5,3,9,4.3,572.5,1.2,333,227.75
2020,5,3,10,3.3,438.4,1.4,247.8,172.725
2020,5,3,11,6,403.1,11.7,234.4,163.8
2020,5,3,12,5.9,387,12.8,198.6,151.075
2020,5,3,13,5,278.5,8.3,178,117.45
2020,5,3,14,6.5,169.4,5.8,169.9,87.9
2020,5,3,15,5.4,94.9,11.7,219.8,82.95
2020,5,3,16,5,17.8,19.3,235.5,69.4
2020,5,3,17,5.3,50.4,24.3,174.3,63.575
2020,5,3,18,6.6,77.8,17.8,55,39.3
2020,5,3,19,10.7,74,0.8,34.5,30
2020,5,3,20,15.7,61.4,11,32.4,30.125
2020,5,3,21,19.7,77.5,38.3,72.9,52.1
2020,5,3,22,20.7,75,132.2,46.5,68.6
2020,5,3,23,58.1,90.8,388.4,75.6,153.225
2020,5,3,24,40.1,78.7,380.8,107,151.65
2020,5,4,1,28.7,22.1,404.5,13.7,117.25
2020,5,4,2,31.1,0,276.2,0,76.825
2020,5,4,3,38,7.4,71.4,0,29.2
2020,5,4,4,30.5,89.3,34.6,0,38.6
2020,5,4,5,36.8,334.1,133.5,0,126.1
2020,5,4,6,30.9,538.5,298,140.9,252.075
2020,5,4,7,27.2,668.6,268.6,364,332.1
2020,5,4,8,26.9,507.2,188.1,299.6,255.45
2020,5,4,9,7.7,483,84.9,252,206.9
2020,5,4,10,1.2,534.7,25,281.3,210.55
2020,5,4,11,0.4,527.6,0.4,330.8,214.8
2020,5,4,12,9.2,542.1,17.8,503.3,268.1
2020,5,4,13,72.7,521.5,71.4,653.4,329.75
2020,5,4,14,79.4,483.5,68.7,670.1,325.425
2020,5,4,15,71.9,490.5,53.9,629,311.325
2020,5,4,16,72.5,543.5,94.2,593.2,325.85
2020,5,4,17,88.1,632,335.3,632.6,422
2020,5,4,18,146.2,642.5,721.7,629,534.85
2020,5,4,19,134.7,703,655.1,664.6,539.35
2020,5,4,20,124.7,597.2,596.9,663.3,495.525
2020,5,4,21,109.9,522.1,514.4,652.9,449.825
2020,5,4,22,113.1,605.6,551.5,658.5,482.175
2020,5,4,23,102.2,471.8,695.9,640.7,477.65
2020,5,4,24,99.2,342.8,682.1,625,437.275
2020,5,5,1,88,356.2,739.3,560.9,436.1
2020,5,5,2,61.1,316.9,761.6,573.4,428.25
2020,5,5,3,48.5,329.9,756,511.7,411.525
2020,5,5,4,29.2,377,801.7,373.6,395.375
2020,5,5,5,11.1,448.1,705.1,281.6,361.475
2020,5,5,6,9.4,492,613.1,252.2,341.675
2020,5,5,7,4.2,536.6,466.1,271.6,319.625
2020,5,5,8,12.3,420.1,273.8,161.5,216.925
2020,5,5,9,7.8,270.5,45.7,116.5,110.125
2020,5,5,10,1.7,178.4,0,87.3,66.85
2020,5,5,11,0,116,0,89.4,51.35
2020,5,5,12,0,99.2,0,125.3,56.125
2020,5,5,13,0,58.8,0.4,170.3,57.375
2020,5,5,14,0.1,71.9,1,180.2,63.3
2020,5,5,15,0.6,62.1,0,167.7,57.6
2020,5,5,16,1.5,45.8,0,156.8,51.025
2020,5,5,17,1.2,51.9,0,137.9,47.75
2020,5,5,18,1.5,8.4,18.8,67.2,23.975
2020,5,5,19,1.1,2.3,8.2,41.7,13.325
2020,5,5,20,0,0,14.9,20.4,8.825
2020,5,5,21,0,0,22.9,3.2,6.525
2020,5,5,22,0,0,12.1,0.3,3.1
2020,5,5,23,0,0,22.2,0.6,5.7
2020,5,5,24,0,0,15,1.4,4.1
2020,5,6,1,0.4,0,40.9,1.8,10.775
2020,5,6,2,2.4,0,176.8,0,44.8
2020,5,6,3,8.2,0,322.8,2.6,83.4
2020,5,6,4,36.3,0,331.7,1.4,92.35
2020,5,6,5,44.7,0,389.5,0.8,108.75
2020,5,6,6,44.6,0,461.6,0,126.55
2020,5,6,7,52.8,0,543.8,0,149.15
2020,5,6,8,54.7,0,510.6,0,141.325
2020,5,6,9,26.3,0,196.4,0,55.675
2020,5,6,10,20.6,0,173.5,0.5,48.65
2020,5,6,11,16.2,4.7,178.6,19.4,54.725
2020,5,6,12,10.6,21.4,134.3,39.5,51.45
2020,5,6,13,7,57.9,99.5,43.6,52
2020,5,6,14,0.8,42.4,56.8,23.1,30.775
2020,5,6,15,0,32.9,93.7,11,34.4
2020,5,6,16,0.1,50.7,91.8,19.3,40.475
2020,5,6,17,5.3,71.9,72.6,65.3,53.775
2020,5,6,18,16.4,160.7,215.4,105.3,124.45
2020,5,6,19,30.8,232.9,235.3,187.2,171.55
2020,5,6,20,42.7,234.9,336.7,304.7,229.75
2020,5,6,21,66.4,489.5,328.3,377,315.3
2020,5,6,22,75.9,495.4,491.7,301,341
2020,5,6,23,74.3,464.6,605.3,233.2,344.35
2020,5,6,24,50.3,398.1,684.1,250.4,345.725
2020,5,7,1,11.5,515.1,719.7,290.5,384.2
2020,5,7,2,1,540.1,683.7,339.9,391.175
2020,5,7,3,0.2,467.2,691.7,375.2,383.575
2020,5,7,4,1.8,365.9,619.8,378.1,341.4
2020,5,7,5,1.6,326.5,530.6,343,300.425
2020,5,7,6,8.6,269.5,453.7,241.9,243.425
2020,5,7,7,54.4,222.6,503.5,140,230.125
2020,5,7,8,62.5,182.8,600.5,47.9,223.425
2020,5,7,9,34.2,27.4,449.6,2,128.3
2020,5,7,10,34.2,37.1,595,0.2,166.625
2020,5,7,11,29.6,72.5,643.4,0.4,186.475
2020,5,7,12,16.7,79.4,564.5,1.8,165.6
2020,5,7,13,13.3,82.1,360.1,22.1,119.4
2020,5,7,14,11.4,77,289.8,30.6,102.2
2020,5,7,15,15.1,70.8,297.2,22.4,101.375
2020,5,7,16,11.8,48.1,217.4,10.2,71.875
2020,5,7,17,3.1,0,227.1,0,57.55
2020,5,7,18,28.7,1.3,349.9,0.3,95.05
2020,5,7,19,24.1,10.1,307.4,0.4,85.5
2020,5,7,20,19.5,26.9,270.5,0,79.225
2020,5,7,21,31,72.5,277.3,0.2,95.25
2020,5,7,22,6.4,79.9,295.1,3.8,96.3
2020,5,7,23,3.3,15.7,269.4,1.9,72.575
2020,5,7,24,0.1,0,201.8,7.1,52.25
2020,5,8,1,0,76.8,150.8,15.3,60.725
2020,5,8,2,0,185.5,178,15.1,94.65
2020,5,8,3,1.2,112.4,200.5,42.4,89.125
2020,5,8,4,3.2,83.5,200.7,44.8,83.05
2020,5,8,5,3.2,1,154.8,15.1,43.525
2020,5,8,6,6,0,126.3,20.4,38.175
2020,5,8,7,9.4,0,99.6,40,37.25
2020,5,8,8,10.6,3.1,101.6,10.7,31.5
2020,5,8,9,7.6,2,32.4,0,10.5
2020,5,8,10,4.4,0,0,0,1.1
2020,5,8,11,5,0,0,0.1,1.275
2020,5,8,12,1.5,0,0,0.3,0.45
2020,5,8,13,0,0,0.9,0,0.225
2020,5,8,14,0,0,0.1,0.4,0.125
2020,5,8,15,0,0,1.3,0,0.325
2020,5,8,16,0,0,0,3.2,0.8
2020,5,8,17,0,0,0.1,6,1.525
2020,5,8,18,1.8,56.3,165.3,35.6,64.75
2020,5,8,19,0,71.2,183.2,108.8,90.8
2020,5,8,20,0,42.1,145.2,62,62.325
2020,5,8,21,0,71.8,251.7,61.6,96.275
2020,5,8,22,7.9,72.3,465.2,161.3,176.675
2020,5,8,23,59.5,113.7,589.4,214.6,244.3
2020,5,8,24,89.9,153,490.9,207.8,235.4
2020,5,9,1,101.6,311.1,319.6,286.1,254.6
2020,5,9,2,71.5,604.6,258.4,507.5,360.5
2020,5,9,3,68.2,701.8,225.1,573.3,392.1
2020,5,9,4,75.7,706.8,130.1,588.7,375.325
2020,5,9,5,72.8,714.9,75.6,598.2,365.375
2020,5,9,6,72.9,708.1,77.5,615.8,368.575
2020,5,9,7,81.2,708.9,149.2,604.3,385.9
2020,5,9,8,37.8,683.8,166.1,554.2,360.475
2020,5,9,9,31.6,619.2,137.8,419.9,302.125
2020,5,9,10,39.1,602,53.8,329.7,256.15
2020,5,9,11,32,541.3,25,246.3,211.15
2020,5,9,12,44.2,469.4,39.8,265.4,204.7
2020,5,9,13,54,449.5,136.3,360.3,250.025
2020,5,9,14,45.3,466.6,127.4,463.2,275.625
2020,5,9,15,38,496.9,152.7,491,294.65
2020,5,9,16,43.2,510.1,248.3,492.6,323.55
2020,5,9,17,44.5,450.6,318.4,509.9,330.85
2020,5,9,18,72,449.6,445,574,385.15
2020,5,9,19,104.4,309.2,367.5,569.5,337.65
2020,5,9,20,79.7,271.4,369.7,516.5,309.325
2020,5,9,21,15.3,523.7,362.5,588.7,372.55
2020,5,9,22,13.7,704.2,344.6,658.4,430.225
2020,5,9,23,3,707.7,256.1,676.5,410.825
2020,5,9,24,7,703,501.8,695.5,476.825
2020,5,10,1,30.9,731.5,649.5,673.7,521.4
2020,5,10,2,65.8,738.5,558.7,642.2,501.3
2020,5,10,3,75.9,745.8,416.3,623.1,465.275
2020,5,10,4,75.7,714.3,346.3,611.8,437.025
2020,5,10,5,89.3,733.2,450.1,681.5,488.525
2020,5,10,6,100.7,764.1,555.3,713.4,533.375
2020,5,10,7,108.4,735.5,566.3,689.9,525.025
2020,5,10,8,131.1,728.6,624.4,679.6,540.925
2020,5,10,9,140,752.8,681.1,608.1,545.5
2020,5,10,10,143,739.6,765,593.7,560.325
2020,5,10,11,146.1,677,792.1,599,553.55
2020,5,10,12,143.8,696.4,800.4,565.7,551.575
2020,5,10,13,135.3,655.7,776.4,542,527.35
2020,5,10,14,127.1,638.6,738.4,552.2,514.075
2020,5,10,15,129.2,597.3,788.3,489.1,500.975
2020,5,10,16,119.7,614.7,779.7,491.3,501.35
2020,5,10,17,91.6,472.2,783.7,498.1,461.4
2020,5,10,18,148.3,578.3,843.8,680.3,562.675
2020,5,10,19,116.2,618.5,768.5,711.3,553.625
2020,5,10,20,142.3,416.2,719.9,689.2,491.9
2020,5,10,21,142.9,554.3,602.2,706.1,501.375
2020,5,10,22,123,798.5,734.6,713.5,592.4
2020,5,10,23,112.1,746.3,744.3,713.4,579.025
2020,5,10,24,84,420.9,409.7,693.6,402.05
2020,5,11,1,29.4,185,312.5,490.7,254.4
2020,5,11,2,20,105.1,242.8,435.5,200.85
2020,5,11,3,31.1,86.5,361.6,375.2,213.6
2020,5,11,4,129.4,265.2,373.6,391.8,290
2020,5,11,5,134.3,364.5,336.1,410.7,311.4
2020,5,11,6,59.6,472.6,369.8,317.2,304.8
2020,5,11,7,56.8,468.4,323.9,361.6,302.675
2020,5,11,8,15.5,371.8,223.5,314.7,231.375
2020,5,11,9,0,232.2,65.6,339.4,159.3
2020,5,11,10,0.2,204.7,2.9,352.2,140
2020,5,11,11,7.5,245.7,0,297,137.55
2020,5,11,12,9.4,334.5,0,337.5,170.35
2020,5,11,13,13,360.1,4,531.8,227.225
2020,5,11,14,8.8,377.3,16.1,537.2,234.85
2020,5,11,15,10,316.9,12,495.5,208.6
2020,5,11,16,10.1,270,15.4,490.3,196.45
2020,5,11,17,8.6,258.5,17.1,423.6,176.95
2020,5,11,18,39.1,211,60.1,435.4,186.4
2020,5,11,19,42.1,221.5,102.9,381.8,187.075
2020,5,11,20,28.1,239.7,166,354.4,197.05
2020,5,11,21,36.9,252.6,468.1,322.1,269.925
2020,5,11,22,80.8,322.9,640.7,392.3,359.175
2020,5,11,23,80.8,318.6,717.5,392.6,377.375
2020,5,11,24,76.4,187.1,755,293.6,328.025
2020,5,12,1,65.4,76.7,736,184.7,265.7
2020,5,12,2,47.2,75.5,672.2,114.3,227.3
2020,5,12,3,34.4,110.1,658.4,104.5,226.85
2020,5,12,4,16.2,199.2,590.8,54.7,215.225
2020,5,12,5,9.8,344.4,490.8,35.9,220.225
2020,5,12,6,1.9,447,362.1,42.7,213.425
2020,5,12,7,3.1,484.9,253.3,126,216.825
2020,5,12,8,2.4,371.6,94.7,101.9,142.65
2020,5,12,9,0.3,233,0,56.5,72.45
2020,5,12,10,0.1,114.5,0,38.5,38.275
2020,5,12,11,0.1,46.3,0,43.7,22.525
2020,5,12,12,0.9,49,1.7,37.2,22.2
2020,5,12,13,1.2,45.8,3.8,36.5,21.825
2020,5,12,14,0,5.6,4.4,43.5,13.375
2020,5,12,15,0,28.8,3.2,55.5,21.875
2020,5,12,16,0,44,4.5,56.9,26.35
2020,5,12,17,0,17.3,6.4,55.3,19.75
2020,5,12,18,0,1.6,6.5,1.8,2.475
2020,5,12,19,0,0,4.7,0,1.175
2020,5,12,20,0,0,7.3,0,1.825
2020,5,12,21,0,0.1,2.5,0.5,0.775
2020,5,12,22,0,0.9,1.9,0,0.7
2020,5,12,23,0,0,0,0,0
2020,5,12,24,0,0,0,0,0
2020,5,13,1,0,1.5,0,0.3,0.45
2020,5,13,2,1.9,13.2,0,14.4,7.375
2020,5,13,3,1.1,27.2,0,22,12.575
2020,5,13,4,0.7,18.8,0,28.7,12.05
2020,5,13,5,0.3,10.7,0,15.6,6.65
2020,5,13,6,0,56.8,2.2,5.4,16.1
2020,5,13,7,0,141.5,11.1,38.8,47.85
2020,5,13,8,0,83.4,23.4,93.6,50.1
2020,5,13,9,0,2.3,23.7,119.5,36.375
2020,5,13,10,1.3,22.6,33.9,133.1,47.725
2020,5,13,11,4.5,39.9,23.6,119.1,46.775
2020,5,13,12,6.2,2.2,17.6,68.7,23.675
2020,5,13,13,0.5,0,0.2,71.5,18.05
2020,5,13,14,0,0,0,62.9,15.725
2020,5,13,15,0,0,0,3.7,0.925
2020,5,13,16,0,0.1,0,0,0.025
2020,5,13,17,0.3,1.6,47.4,1.4,12.675
2020,5,13,18,0.1,19.5,4.2,75.6,24.85
2020,5,13,19,0,22.7,28.8,56.1,26.9
2020,5,13,20,0.4,100,5.9,133.5,59.95
2020,5,13,21,0.3,89.3,4.2,147,60.2
2020,5,13,22,1.3,126.4,14.7,103.2,61.4
2020,5,13,23,0.3,186.4,26.3,126.3,84.825
2020,5,13,24,14,264.1,54.7,183,128.95
2020,5,14,1,9,137.8,55.2,201,100.75
2020,5,14,2,17.4,90.6,35.2,142.7,71.475
2020,5,14,3,6.3,108.9,31.3,289.2,108.925
2020,5,14,4,5.8,255.8,23.5,395.4,170.125
2020,5,14,5,5.7,342.8,34.4,456.3,209.8
2020,5,14,6,3.8,335.8,26,392.6,189.55
2020,5,14,7,6.9,327.9,13.1,385.4,183.325
2020,5,14,8,13.6,453.7,9.9,395.1,218.075
2020,5,14,9,12.5,498.8,4.7,180.2,174.05
